transaction_id,customer_id,transaction_date,amount,transaction_type,branch_id
7219,400.0,2026-02-23,19750.82,UPI,1009
7220,71.0,2026-06-03,9206.9,UPI,1014
7221,405.0,2026-04-04,921.3,IMPS,1001
7222,488.0,2026-01-04,190.34,Withdrawal,1008
7223,298.0,2026-05-15,69644.65,Deposit,1020
7224,56.0,2026-03-20,974.16,Transfer,1011
7225,311.0,2026-06-02,7187.75,UPI,1014
7226,454.0,2026-05-23,62084.78,UPI,1017
7227,105.0,2026-04-09,2700.87,NEFT,1016
7228,59.0,2026-06-15,823.74,UPI,1005
7229,299.0,2026-06-01,3991.34,Deposit,1007
7230,346.0,2026-06-10,86774.22,IMPS,1004
7231,20.0,2026-03-30,48006.71,Transfer,1020
7232,378.0,2026-01-20,185.83,Transfer,1006
7233,166.0,2026-03-23,121.58,Withdrawal,1006
7234,498.0,2026-02-21,1527.46,Transfer,1020
7235,357.0,2026-01-26,9702.06,Deposit,1008
7236,243.0,2026-03-12,4466.7,UPI,1002
7237,369.0,2026-05-02,824.46,NEFT,1001
7238,96.0,2026-05-18,22856.88,IMPS,1008
7239,69.0,2026-04-06,1019.63,NEFT,1018
7240,401.0,2026-04-20,3948.85,NEFT,1013
7241,69.0,2026-06-26,822.54,NEFT,1018
7242,374.0,2026-03-15,262.47,NEFT,1004
7243,128.0,2026-02-25,119642.11,Deposit,1009
7244,382.0,2026-01-26,440.89,Withdrawal,1004
7245,445.0,2026-03-26,5269.8,Transfer,1009
7246,92.0,2026-04-24,137764.44,Transfer,1003
7247,109.0,2026-02-19,3016.17,Withdrawal,1013
7248,16.0,2026-06-21,139277.4,Withdrawal,1001
7249,215.0,2026-02-08,149232.86,IMPS,1003
7250,430.0,2026-04-03,856.4,NEFT,1009
7251,206.0,2026-06-04,48283.85,Withdrawal,1010
7252,238.0,2026-06-18,3348.94,Deposit,1010
7253,408.0,2026-02-12,6251.67,UPI,1019
7254,330.0,2026-02-25,133868.44,UPI,1006
7255,23.0,2026-06-30,839.66,Deposit,1016
7256,259.0,2026-02-23,366.13,NEFT,1007
7257,95.0,2026-01-20,7931.13,Deposit,1010
7258,348.0,2026-02-13,923.89,IMPS,1015
7259,210.0,2026-06-06,459.02,Withdrawal,1010
7260,285.0,2026-03-17,149347.31,Transfer,1019
7261,210.0,2026-06-05,306.47,Transfer,1020
7262,299.0,2026-05-22,825.51,Withdrawal,1002
7263,251.0,2026-04-10,791.98,NEFT,1009
7264,170.0,2026-01-26,3261.09,Withdrawal,1010
7265,485.0,2026-03-25,899.03,Withdrawal,1009
7266,125.0,2026-02-10,111219.65,UPI,1009
7267,364.0,2026-04-04,9577.28,UPI,1019
7268,187.0,2026-05-22,106387.17,Withdrawal,1011
7269,402.0,2026-01-28,65392.86,IMPS,1019
7270,469.0,2026-05-08,100.51,Withdrawal,1017
7271,439.0,2026-06-26,117159.6,IMPS,1016
7272,89.0,2026-02-21,759.32,Deposit,1006
7273,225.0,2026-03-02,6464.27,NEFT,1020
7274,375.0,2026-03-17,19957.4,UPI,1007
7275,141.0,2026-02-19,16079.51,NEFT,1019
7276,144.0,2026-02-07,6851.81,NEFT,1001
7277,77.0,2026-02-28,118732.88,Withdrawal,1005
7278,262.0,2026-03-21,125442.64,Transfer,1001
7279,390.0,2026-05-25,192.29,Withdrawal,1019
7280,330.0,2026-04-28,34806.76,Withdrawal,1014
7281,4.0,2026-04-27,132.23,NEFT,1001
7282,86.0,2026-04-22,3578.03,NEFT,1007
7283,176.0,2026-05-04,3527.41,IMPS,1012
7284,32.0,2026-02-03,174.53,IMPS,1013
7285,479.0,2026-01-18,140933.53,Withdrawal,1007
7286,373.0,2026-02-28,44726.97,UPI,1018
7287,201.0,2026-02-07,130521.38,UPI,1001
7288,211.0,2026-04-19,280.19,UPI,1006
7289,417.0,2026-05-08,3167.33,IMPS,1006
7290,81.0,2026-02-03,4794.23,NEFT,1015
7291,183.0,2026-05-31,831.03,UPI,1005
7292,477.0,2026-05-10,57386.38,IMPS,1015
7293,74.0,2026-02-21,171.78,IMPS,1008
7294,312.0,2026-03-31,16707.23,NEFT,1005
7295,96.0,2026-03-22,959.23,UPI,1010
7296,18.0,2026-01-11,591.79,NEFT,1013
7297,139.0,2026-06-30,5449.96,Withdrawal,1011
7298,98.0,2026-05-19,289.79,NEFT,1019
7299,484.0,2026-01-05,8943.57,IMPS,1003
7300,342.0,2026-02-14,5226.49,NEFT,1008
7301,226.0,2026-01-22,8073.88,UPI,1019
7302,425.0,2026-04-12,6816.44,IMPS,1007
7303,499.0,2026-05-18,74281.91,Deposit,1008
7304,265.0,2026-02-09,103040.11,Transfer,1020
7305,399.0,2026-03-18,6383.44,Transfer,1004
7306,94.0,2026-04-27,376.01,Transfer,1017
7307,243.0,2026-03-29,310.22,Withdrawal,1007
7308,452.0,2026-04-01,327.07,IMPS,1004
7309,186.0,2026-03-18,8323.57,UPI,1008
7310,335.0,2026-05-19,168.35,Withdrawal,1018
7311,260.0,2026-04-20,6169.42,UPI,1003
7312,249.0,2026-02-11,3871.12,NEFT,1017
7313,304.0,2026-06-19,82032.33,NEFT,1014
7314,91.0,2026-03-18,240.4,Deposit,1004
7315,182.0,2026-06-14,148936.89,NEFT,1010
7316,112.0,2026-05-11,405.14,Deposit,1010
7317,210.0,2026-03-28,6315.08,IMPS,1007
7318,134.0,2026-02-07,96799.13,UPI,1005
7319,122.0,2026-04-08,5167.0,NEFT,1015
7320,364.0,2026-02-26,9857.33,NEFT,1006
7321,38.0,2026-02-20,265.79,Deposit,1013
7322,293.0,2026-02-03,714.06,Withdrawal,1001
7323,80.0,2026-05-15,67886.12,Transfer,1020
7324,170.0,2026-04-09,48653.26,Transfer,1010
7325,224.0,2026-04-15,9907.07,NEFT,1005
7326,30.0,2026-06-06,144412.61,UPI,1009
7327,446.0,2026-01-25,99630.33,IMPS,1004
7328,328.0,2026-02-22,102212.89,Deposit,1020
7329,84.0,2026-02-15,100749.88,IMPS,1002
7330,97.0,2026-04-20,84432.18,Deposit,1016
7331,203.0,2026-06-29,9231.74,Transfer,1009
7332,462.0,2026-02-02,340.18,UPI,1012
7333,5.0,2026-05-23,262.72,Transfer,1012
7334,123.0,2026-04-13,608.13,Withdrawal,1008
7335,249.0,2026-06-04,102936.41,Transfer,1009
7336,178.0,2026-03-02,3409.23,NEFT,1014
7337,144.0,2026-02-01,728.61,Deposit,1010
7338,417.0,2026-06-25,2182.08,Deposit,1016
7339,36.0,2026-01-03,816.55,IMPS,1017
7340,325.0,2026-05-12,181.1,NEFT,1002
7341,250.0,2026-04-27,719.23,UPI,1010
7342,287.0,2026-02-02,540.73,Deposit,1007
7343,299.0,2026-02-05,830.25,NEFT,1019
7344,367.0,2026-03-01,9403.48,NEFT,1008
7345,260.0,2026-02-22,4366.96,NEFT,1004
7346,96.0,2026-05-04,18207.27,NEFT,1009
7347,35.0,2026-03-13,1124.33,Withdrawal,1009
7348,4.0,2026-01-21,779.13,IMPS,1007
7349,92.0,2026-03-08,616.09,Transfer,1015
7350,310.0,2026-03-04,166.2,Withdrawal,1003
7351,405.0,2026-06-17,134648.87,Deposit,1009
7352,317.0,2026-03-15,542.91,NEFT,1008
7353,407.0,2026-01-20,7773.57,IMPS,1013
7354,428.0,2026-05-13,141615.56,Deposit,1006
7355,359.0,2026-03-12,54565.12,Deposit,1009
7356,408.0,2026-06-20,8294.48,UPI,1014
7357,425.0,2026-01-01,10494.75,IMPS,1011
7358,54.0,2026-01-21,8568.54,Withdrawal,1003
7359,64.0,2026-04-17,9510.66,Withdrawal,1016
7360,234.0,2026-06-08,15251.37,UPI,1011
7361,139.0,2026-05-24,128817.86,Withdrawal,1005
7362,492.0,2026-04-13,93503.03,IMPS,1006
7363,140.0,2026-06-28,2502.25,Transfer,1011
7364,401.0,2026-03-08,22585.72,Deposit,1009
7365,155.0,2026-05-10,25378.85,NEFT,1014
7366,477.0,2026-01-28,324.85,UPI,1020
7367,55.0,2026-01-30,4280.54,UPI,1003
7368,171.0,2026-04-20,4706.21,Deposit,1002
7369,216.0,2026-03-12,59629.13,Withdrawal,1019
7370,129.0,2026-05-06,3246.47,Deposit,1001
7371,15.0,2026-06-21,336.33,UPI,1003
7372,86.0,2026-06-18,932.92,NEFT,1020
7373,207.0,2026-03-23,6351.85,UPI,1020
7374,265.0,2026-05-22,46605.75,UPI,1011
7375,225.0,2026-04-30,413.81,Withdrawal,1007
7376,289.0,2026-03-19,7918.0,IMPS,1007
7377,224.0,2026-03-05,148607.1,Transfer,1008
7378,160.0,2026-04-13,3923.55,IMPS,1018
7379,458.0,2026-01-11,5910.41,Deposit,1009
7380,228.0,2026-03-11,143870.67,Withdrawal,1002
7381,140.0,2026-04-17,2042.27,IMPS,1008
7382,183.0,2026-03-05,5481.02,Deposit,1008
7383,60.0,2026-05-28,9977.6,Deposit,1011
7384,239.0,2026-05-17,40848.33,UPI,1007
7385,425.0,2026-01-11,970.42,IMPS,1004
7386,378.0,2026-03-25,76708.99,Transfer,1004
7387,210.0,2026-01-01,764.57,UPI,1017
7388,396.0,2026-02-18,6421.24,IMPS,1002
7389,485.0,2026-02-28,142682.74,UPI,1001
7390,368.0,2026-02-19,9197.52,IMPS,1011
7391,6.0,2026-01-16,1696.58,Transfer,1008
7392,266.0,2026-03-03,7692.89,NEFT,1009
7393,472.0,2026-05-19,932.25,Withdrawal,1009
7394,46.0,2026-06-28,317.69,NEFT,1003
7395,216.0,2026-06-19,798.8,UPI,1014
7396,24.0,2026-02-11,71599.27,IMPS,1002
7397,419.0,2026-06-16,780.54,Withdrawal,1003
7398,458.0,2026-02-21,566.69,UPI,1013
7399,118.0,2026-05-17,2911.5,Withdrawal,1005
7400,236.0,2026-03-24,4692.84,Transfer,1010
7401,138.0,2026-01-01,123580.92,Withdrawal,1006
7402,336.0,2026-01-18,49725.39,Transfer,1015
7403,60.0,2026-06-01,7360.59,NEFT,1004
7404,468.0,2026-05-13,89089.78,NEFT,1019
7405,291.0,2026-04-17,925.15,NEFT,1011
7406,98.0,2026-03-11,982.58,Deposit,1016
7407,122.0,2026-05-25,22386.83,Transfer,1011
7408,489.0,2026-04-25,8170.1,Withdrawal,1020
7409,156.0,2026-06-07,434.75,Deposit,1005
7410,367.0,2026-06-09,258.06,Transfer,1008
7411,120.0,2026-06-09,1427.94,UPI,1013
7412,9.0,2026-01-12,4780.16,Withdrawal,1001
7413,326.0,2026-06-19,52298.15,IMPS,1002
7414,142.0,2026-05-26,9860.0,Deposit,1015
7415,26.0,2026-02-18,5536.98,Withdrawal,1005
7416,11.0,2026-05-06,278.64,NEFT,1009
7417,150.0,2026-02-28,8367.03,IMPS,1016
7418,376.0,2026-03-28,24944.71,Withdrawal,1014
7419,454.0,2026-06-01,80370.46,Transfer,1014
7420,400.0,2026-05-02,12113.65,NEFT,1014
7421,480.0,2026-02-02,832.92,Withdrawal,1016
7422,95.0,2026-03-08,2803.08,NEFT,1016
7423,250.0,2026-02-19,3358.54,IMPS,1006
7424,350.0,2026-04-05,3622.63,Transfer,1006
7425,269.0,2026-05-24,227.81,Deposit,1006
7426,170.0,2026-02-06,126915.22,Deposit,1001
7427,228.0,2026-01-28,231.27,Withdrawal,1008
7428,131.0,2026-04-05,551.93,IMPS,1014
7429,225.0,2026-02-15,50528.88,NEFT,1008
7430,86.0,2026-05-03,54456.04,UPI,1019
7431,181.0,2026-06-28,8198.04,IMPS,1006
7432,476.0,2026-06-15,727.63,UPI,1011
7433,428.0,2026-01-29,1411.62,IMPS,1020
7434,94.0,2026-02-18,1525.33,NEFT,1008
7435,10.0,2026-05-07,78.17,IMPS,1011
7436,4.0,2026-05-05,210.25,IMPS,1006
7437,130.0,2026-02-27,417.84,IMPS,1010
7438,310.0,2026-02-09,55384.09,NEFT,1003
7439,459.0,2026-04-24,42531.25,UPI,1018
7440,262.0,2026-03-07,2143.33,UPI,1013
7441,294.0,2026-01-26,216.44,Transfer,1015
7442,414.0,2026-04-08,9650.0,Deposit,1007
7443,106.0,2026-02-07,16661.04,IMPS,1005
7444,440.0,2026-06-28,123327.21,Deposit,1019
7445,139.0,2026-02-25,2566.74,NEFT,1017
7446,446.0,2026-05-30,14975.48,NEFT,1013
7447,280.0,2026-03-16,312.76,IMPS,1003
7448,340.0,2026-01-31,27920.62,UPI,1016
7449,14.0,2026-05-16,6470.79,Withdrawal,1019
7450,401.0,2026-01-12,4114.07,IMPS,1018
7451,8.0,2026-01-11,3234.12,Deposit,1013
7452,455.0,2026-06-25,883.78,NEFT,1004
7453,275.0,2026-01-26,139454.15,IMPS,1005
7454,485.0,2026-03-05,266.45,IMPS,1019
7455,64.0,2026-03-07,597.58,UPI,1001
7456,433.0,2026-06-30,9464.23,Withdrawal,1012
7457,382.0,2026-05-30,3816.01,Deposit,1019
7458,389.0,2026-06-20,141460.78,Withdrawal,1016
7459,82.0,2026-06-29,136741.72,IMPS,1004
7460,182.0,2026-03-17,701.23,Withdrawal,1011
7461,400.0,2026-02-16,5720.84,Transfer,1004
7462,500.0,2026-02-03,2176.99,Deposit,1020
7463,301.0,2026-01-02,655.88,IMPS,1009
7464,398.0,2026-06-25,35152.34,Transfer,1009
7465,87.0,2026-05-19,8251.47,Withdrawal,1006
7466,59.0,2026-03-14,47961.14,UPI,1006
7467,330.0,2026-06-04,73751.9,UPI,1011
7468,450.0,2026-02-07,108583.51,Deposit,1013
7469,167.0,2026-06-08,30306.39,Withdrawal,1011
7470,37.0,2026-02-07,83606.58,NEFT,1015
7471,70.0,2026-01-24,74011.69,Transfer,1008
7472,464.0,2026-04-13,594.24,Transfer,1020
7473,2.0,2026-01-17,229.66,Withdrawal,1019
7474,132.0,2026-02-11,82502.48,Deposit,1016
7475,363.0,2026-03-29,237.78,IMPS,1012
7476,290.0,2026-01-08,59660.49,UPI,1010
7477,304.0,2026-01-10,12229.26,Transfer,1019
7478,493.0,2026-05-29,8500.13,UPI,1011
7479,497.0,2026-05-01,1749.52,Deposit,1003
7480,137.0,2026-02-12,272.05,Transfer,1012
7481,154.0,2026-04-17,847.24,NEFT,1018
7482,414.0,2026-01-07,487.11,Withdrawal,1017
7483,215.0,2026-05-04,87399.38,Transfer,1001
7484,130.0,2026-01-29,289.4,Deposit,1013
7485,400.0,2026-06-03,318.22,IMPS,1002
7486,218.0,2026-03-15,100543.43,IMPS,1020
7487,137.0,2026-03-24,1343.01,IMPS,1011
7488,488.0,2026-03-29,141536.92,Deposit,1019
7489,224.0,2026-06-17,104476.32,NEFT,1018
7490,85.0,2026-02-14,8500.37,NEFT,1003
7491,22.0,2026-05-04,42090.9,Deposit,1018
7492,369.0,2026-03-22,269.07,IMPS,1002
7493,81.0,2026-05-20,147.76,Withdrawal,1019
7494,266.0,2026-05-16,369.99,UPI,1004
7495,348.0,2026-01-14,25103.33,NEFT,1006
7496,33.0,2026-06-11,1122.94,Deposit,1017
7497,460.0,2026-03-18,5918.9,Deposit,1019
7498,459.0,2026-05-30,352.49,Transfer,1020
7499,66.0,2026-04-25,144614.04,Deposit,1019
7500,121.0,2026-01-25,111229.42,UPI,1018
7501,12.0,2026-01-05,2071.9,Deposit,1019
7502,387.0,2026-06-02,5942.06,Withdrawal,1016
7503,169.0,2026-05-16,559.3,Withdrawal,1001
7504,181.0,2026-04-23,4136.32,NEFT,1006
7505,247.0,2026-06-16,322.53,Withdrawal,1002
7506,97.0,2026-01-12,112451.69,NEFT,1016
7507,2.0,2026-01-02,136471.12,Deposit,1003
7508,288.0,2026-01-18,829.27,Withdrawal,1020
7509,147.0,2026-06-28,5588.31,IMPS,1014
7510,270.0,2026-02-06,115929.74,IMPS,1007
7511,452.0,2026-01-04,104.03,NEFT,1010
7512,294.0,2026-04-02,144714.02,Deposit,1020
7513,443.0,2026-04-17,20667.97,Deposit,1017
7514,64.0,2026-03-11,52765.02,Transfer,1001
7515,139.0,2026-04-20,91099.21,UPI,1012
7516,157.0,2026-05-18,2004.01,IMPS,1017
7517,355.0,2026-06-26,13277.29,Withdrawal,1013
7518,295.0,2026-05-23,792.12,IMPS,1017
7519,341.0,2026-05-05,728.47,IMPS,1007
7520,218.0,2026-06-21,419.84,NEFT,1014
7521,439.0,2026-05-25,24665.96,Withdrawal,1013
7522,22.0,2026-03-07,228.46,Transfer,1007
7523,147.0,2026-01-28,123493.53,UPI,1003
7524,17.0,2026-04-22,155.31,Deposit,1002
7525,500.0,2026-02-17,6441.88,Withdrawal,1001
7526,267.0,2026-05-14,9334.94,Deposit,1006
7527,432.0,2026-03-28,525.76,UPI,1007
7528,76.0,2026-04-13,55773.36,Withdrawal,1013
7529,80.0,2026-03-11,52924.19,Deposit,1017
7530,192.0,2026-05-19,562.66,NEFT,1005
7531,45.0,2026-01-11,37119.77,NEFT,1017
7532,334.0,2026-05-29,8548.06,Transfer,1017
7533,429.0,2026-01-10,84881.6,Withdrawal,1002
7534,320.0,2026-02-21,76803.51,UPI,1001
7535,447.0,2026-04-26,204.85,Transfer,1018
7536,125.0,2026-01-16,87.82,NEFT,1005
7537,243.0,2026-06-29,8470.37,IMPS,1020
7538,21.0,2026-03-06,132816.56,Deposit,1019
7539,350.0,2026-06-04,68.95,NEFT,1003
7540,94.0,2026-06-14,3215.43,Withdrawal,1016
7541,215.0,2026-02-20,19511.32,Withdrawal,1017
7542,194.0,2026-06-30,40429.19,Deposit,1006
7543,175.0,2026-05-24,5615.25,IMPS,1009
7544,123.0,2026-06-14,8474.45,Withdrawal,1018
7545,237.0,2026-03-23,776.2,IMPS,1010
7546,261.0,2026-01-25,92110.08,IMPS,1010
7547,350.0,2026-01-22,61001.98,UPI,1008
7548,393.0,2026-05-30,4245.95,Deposit,1012
7549,424.0,2026-05-01,119344.89,NEFT,1018
7550,380.0,2026-01-19,907.64,IMPS,1004
7551,261.0,2026-05-01,8760.24,Deposit,1015
7552,54.0,2026-05-24,47062.99,UPI,1003
7553,120.0,2026-05-29,78111.9,UPI,1009
7554,94.0,2026-04-21,66653.79,Withdrawal,1016
7555,174.0,2026-01-24,7799.54,Withdrawal,1013
7556,188.0,2026-06-25,2233.48,Deposit,1012
7557,363.0,2026-03-04,76064.83,Transfer,1020
7558,70.0,2026-04-13,217.75,Deposit,1003
7559,81.0,2026-03-31,146680.28,UPI,1008
7560,314.0,2026-02-02,554.16,Transfer,1004
7561,80.0,2026-06-14,573.75,NEFT,1007
7562,62.0,2026-01-18,2444.24,Deposit,1009
7563,329.0,2026-05-23,8853.2,Withdrawal,1013
7564,30.0,2026-05-10,292.92,Deposit,1006
7565,359.0,2026-06-25,101.65,IMPS,1014
7566,62.0,2026-03-20,641.11,UPI,1019
7567,338.0,2026-01-11,936.82,UPI,1008
7568,223.0,2026-02-08,98.71,NEFT,1004
7569,155.0,2026-03-24,54243.64,UPI,1019
7570,110.0,2026-04-05,6272.85,IMPS,1012
7571,33.0,2026-04-15,48334.29,UPI,1014
7572,483.0,2026-06-23,98.83,Withdrawal,1003
7573,35.0,2026-05-18,230.46,NEFT,1005
7574,409.0,2026-04-02,73689.0,Transfer,1006
7575,202.0,2026-06-14,131657.97,Withdrawal,1001
7576,497.0,2026-04-30,506.46,UPI,1011
7577,430.0,2026-03-03,696.96,Deposit,1015
7578,481.0,2026-06-22,31570.85,Deposit,1008
7579,200.0,2026-06-10,91794.78,IMPS,1001
7580,105.0,2026-05-28,739.01,IMPS,1018
7581,287.0,2026-06-27,4945.34,Transfer,1001
7582,381.0,2026-04-07,83796.48,NEFT,1006
7583,218.0,2026-02-25,852.13,Withdrawal,1003
7584,54.0,2026-04-20,194.06,Transfer,1004
7585,210.0,2026-04-25,485.52,Deposit,1013
7586,418.0,2026-02-08,768.05,NEFT,1014
7587,60.0,2026-02-13,145590.12,Withdrawal,1016
7588,291.0,2026-06-22,5500.8,Transfer,1006
7589,369.0,2026-04-18,975.6,Transfer,1011
7590,212.0,2026-01-26,51952.47,Transfer,1009
7591,486.0,2026-03-19,756.46,NEFT,1017
7592,474.0,2026-03-24,5599.0,Transfer,1015
7593,366.0,2026-01-29,69.07,UPI,1018
7594,285.0,2026-06-17,86857.4,Withdrawal,1013
7595,483.0,2026-05-21,145676.63,Deposit,1005
7596,343.0,2026-01-07,114.73,IMPS,1001
7597,339.0,2026-05-30,4316.97,Withdrawal,1002
7598,95.0,2026-02-25,5861.94,IMPS,1002
7599,261.0,2026-02-10,545.78,Withdrawal,1016
7600,293.0,2026-03-22,53881.6,Deposit,1003
7601,177.0,2026-06-15,856.6,Withdrawal,1015
7602,130.0,2026-02-15,61.22,IMPS,1004
7603,223.0,2026-04-29,4989.75,IMPS,1014
7604,153.0,2026-03-03,4456.35,UPI,1019
7605,144.0,2026-04-12,563.5,Deposit,1017
7606,436.0,2026-01-16,91799.75,NEFT,1011
7607,2.0,2026-01-11,341.46,IMPS,1001
7608,234.0,2026-03-28,123118.98,Deposit,1018
7609,317.0,2026-06-24,25864.29,Deposit,1009
7610,215.0,2026-06-22,166.16,IMPS,1001
7611,205.0,2026-03-23,4030.17,Withdrawal,1011
7612,414.0,2026-05-11,8923.76,Withdrawal,1010
7613,428.0,2026-06-05,6276.4,IMPS,1007
7614,144.0,2026-01-10,2507.21,Withdrawal,1003
7615,104.0,2026-03-23,82082.79,Transfer,1016
7616,110.0,2026-04-12,7859.54,UPI,1002
7617,449.0,2026-03-07,72357.92,Transfer,1003
7618,324.0,2026-04-18,89350.11,IMPS,1003
7619,91.0,2026-04-25,102311.75,Withdrawal,1006
7620,95.0,2026-04-06,74295.3,Withdrawal,1009
7621,189.0,2026-04-12,138405.85,Deposit,1001
7622,25.0,2026-06-17,5612.01,NEFT,1014
7623,375.0,2026-01-03,71571.3,UPI,1016
7624,132.0,2026-05-07,232.46,NEFT,1010
7625,434.0,2026-01-17,5919.77,NEFT,1011
7626,300.0,2026-05-09,140883.56,UPI,1016
7627,120.0,2026-03-14,123.53,IMPS,1003
7628,110.0,2026-03-02,653.78,IMPS,1016
7629,158.0,2026-04-30,130456.04,Deposit,1008
7630,43.0,2026-06-06,6359.08,UPI,1008
7631,326.0,2026-03-27,324.89,IMPS,1016
7632,430.0,2026-06-19,91780.57,Withdrawal,1010
7633,205.0,2026-05-01,87.9,Transfer,1008
7634,339.0,2026-01-04,20249.86,IMPS,1018
7635,27.0,2026-05-22,3624.53,IMPS,1020
7636,43.0,2026-03-12,276.47,Deposit,1012
7637,270.0,2026-04-03,30011.0,Withdrawal,1006
7638,496.0,2026-01-09,649.32,Deposit,1013
7639,255.0,2026-06-27,3010.22,Withdrawal,1012
7640,470.0,2026-04-14,59576.03,Deposit,1020
7641,493.0,2026-02-01,874.32,Withdrawal,1006
7642,182.0,2026-03-05,3894.23,Transfer,1015
7643,335.0,2026-03-17,4495.42,NEFT,1011
7644,392.0,2026-04-24,61737.01,IMPS,1015
7645,356.0,2026-04-23,779.32,Deposit,1017
7646,191.0,2026-04-12,3296.79,IMPS,1010
7647,319.0,2026-02-26,197.21,Deposit,1001
7648,497.0,2026-04-03,5498.25,Deposit,1014
7649,272.0,2026-01-18,1629.11,Transfer,1002
7650,446.0,2026-04-25,52.51,IMPS,1002
7651,339.0,2026-04-11,9162.21,Transfer,1014
7652,399.0,2026-05-16,5957.25,UPI,1017
7653,137.0,2026-06-03,495.6,Deposit,1016
7654,376.0,2026-02-15,7366.94,Deposit,1001
7655,175.0,2026-04-20,598.57,Transfer,1001
7656,378.0,2026-05-07,23032.84,Transfer,1020
7657,266.0,2026-06-29,35302.28,Withdrawal,1017
7658,492.0,2026-03-18,212.46,UPI,1020
7659,346.0,2026-04-09,176.56,Withdrawal,1010
7660,127.0,2026-05-14,5311.81,NEFT,1004
7661,366.0,2026-03-10,6523.44,Deposit,1006
7662,381.0,2026-06-25,118382.59,Transfer,1012
7663,320.0,2026-05-20,395.35,Withdrawal,1007
7664,476.0,2026-03-07,52.2,IMPS,1007
7665,44.0,2026-02-22,845.49,Withdrawal,1001
7666,355.0,2026-02-15,818.07,Deposit,1019
7667,223.0,2026-01-13,9583.67,Withdrawal,1020
7668,415.0,2026-06-11,90137.51,Deposit,1012
7669,443.0,2026-04-01,6841.55,Transfer,1017
7670,235.0,2026-02-02,40856.96,NEFT,1017
7671,421.0,2026-02-04,4944.04,IMPS,1004
7672,52.0,2026-05-05,933.26,NEFT,1009
7673,46.0,2026-05-06,3428.21,UPI,1007
7674,499.0,2026-01-10,115538.74,NEFT,1019
7675,309.0,2026-06-16,354.43,UPI,1003
7676,456.0,2026-03-07,619.09,Withdrawal,1019
7677,408.0,2026-02-10,942.73,NEFT,1002
7678,175.0,2026-01-02,73165.73,UPI,1015
7679,326.0,2026-06-09,9331.13,Withdrawal,1009
7680,26.0,2026-06-08,68.89,IMPS,1006
7681,363.0,2026-03-20,19289.59,NEFT,1004
7682,338.0,2026-02-20,879.32,IMPS,1018
7683,477.0,2026-02-07,115457.75,Deposit,1014
7684,303.0,2026-01-06,44536.45,UPI,1006
7685,252.0,2026-04-06,73279.59,IMPS,1015
7686,280.0,2026-05-30,4027.25,UPI,1002
7687,249.0,2026-05-30,72534.33,Transfer,1018
7688,499.0,2026-01-10,9860.93,Deposit,1001
7689,301.0,2026-03-30,501.31,NEFT,1005
7690,133.0,2026-02-19,4719.08,Withdrawal,1008
7691,180.0,2026-03-17,585.09,NEFT,1007
7692,118.0,2026-03-09,9780.6,IMPS,1008
7693,369.0,2026-01-13,981.39,Withdrawal,1020
7694,277.0,2026-06-22,36523.82,Deposit,1012
7695,135.0,2026-03-04,124796.63,IMPS,1019
7696,398.0,2026-04-26,583.45,IMPS,1001
7697,483.0,2026-03-23,19720.68,Transfer,1014
7698,171.0,2026-03-18,629.64,IMPS,1010
7699,476.0,2026-02-25,2577.72,IMPS,1018
7700,129.0,2026-06-18,341.97,IMPS,1003
7701,301.0,2026-03-20,46092.86,UPI,1012
7702,151.0,2026-03-31,3020.47,IMPS,1012
7703,107.0,2026-02-27,6611.57,NEFT,1018
7704,351.0,2026-05-14,110821.1,IMPS,1020
7705,169.0,2026-05-07,37523.23,UPI,1017
7706,426.0,2026-04-09,811.13,IMPS,1006
7707,119.0,2026-06-26,7945.08,UPI,1018
7708,57.0,2026-06-02,4113.24,Deposit,1013
7709,301.0,2026-02-01,40249.32,NEFT,1019
7710,450.0,2026-04-10,111839.78,Withdrawal,1006
7711,129.0,2026-06-18,6231.17,Withdrawal,1015
7712,11.0,2026-05-20,118014.8,Deposit,1005
7713,45.0,2026-06-09,40427.36,Deposit,1019
7714,84.0,2026-02-06,45546.91,Transfer,1017
7715,85.0,2026-06-15,847.29,IMPS,1010
7716,7.0,2026-02-16,1199.59,Deposit,1007
7717,399.0,2026-05-03,836.98,NEFT,1001
7718,38.0,2026-06-15,6017.35,Withdrawal,1005
7719,496.0,2026-02-13,3459.06,IMPS,1016
7720,346.0,2026-01-27,6823.42,Transfer,1017
7721,203.0,2026-01-20,2264.34,NEFT,1010
7722,366.0,2026-05-06,137279.49,IMPS,1020
7723,108.0,2026-03-30,7094.04,UPI,1001
7724,121.0,2026-05-19,93361.63,Deposit,1008
7725,451.0,2026-04-24,23415.32,Withdrawal,1016
7726,494.0,2026-03-17,429.78,IMPS,1001
7727,420.0,2026-04-30,920.64,UPI,1013
7728,224.0,2026-06-12,169.27,IMPS,1001
7729,293.0,2026-05-09,103427.29,Deposit,1008
7730,353.0,2026-05-01,1359.0,Withdrawal,1009
7731,374.0,2026-03-12,121638.07,IMPS,1005
7732,275.0,2026-03-01,9755.15,UPI,1019
7733,81.0,2026-06-26,101.62,UPI,1004
7734,37.0,2026-01-22,32908.98,IMPS,1008
7735,282.0,2026-02-11,466.06,IMPS,1020
7736,285.0,2026-03-29,102639.67,NEFT,1004
7737,326.0,2026-01-27,56.87,Deposit,1004
